,uav1_x,uav1_y,uav1_z,uav2_x,uav2_y,uav2_z,uav3_x,uav3_y,uav3_z,uav4_x,uav4_y,uav4_z,uav5_x,uav5_y,uav5_z,uav6_x,uav6_y,uav6_z,uav7_x,uav7_y,uav7_z,uav8_x,uav8_y,uav8_z,uav9_x,uav9_y,uav9_z
240,-87.12532844334147,18.04200104372164,105.55684004421856,-76.27166861813373,28.46746769499757,55.076326443014466,-72.07058051563808,17.566910160104293,55.034582327976956,-76.73348292492055,7.160875606605876,55.078483627636395,-87.66127672197713,2.996758187670649,55.04596467682415,-97.97710942813609,7.636485138704476,55.068854214922865,-102.16098044196985,18.556242206955577,55.02102648419503,-97.48760502073954,28.92557017087819,55.067991898388414,-86.63673756424068,33.087886376552675,55.03570968236891
241,-87.12991022944844,18.04139161658246,105.54745473372878,-76.99936267848474,29.217780203876455,55.04359478731872,-72.55001707626577,18.55638857098713,55.062967712233274,-75.93993495165509,7.931093010143613,55.054042329686645,-86.60883358683273,3.4682730017208834,55.04848554038839,-97.25195705900069,6.885057196000917,55.02656957555335,-101.72906123473417,17.5680638882947,55.037975421222406,-98.23834582009609,28.233813346528773,55.03302327640262,-87.62347194310601,32.65018250274481,55.023565603551404
242,-87.13161645258036,18.040150942118235,105.53648426172207,-79.56989043127875,30.084565277854363,54.93611481581123,-73.97576725609703,21.19175845993958,54.96526664683848,-75.02870210151397,10.594341402983636,54.969073945059165,-83.91033101569403,4.9171830076345024,54.9500667336249,-94.44029471607004,5.933485658825137,54.944435292962375,-100.25861304715808,14.915301089147265,54.92968626005944,-99.17620248869802,25.635753704824925,54.9296748857067,-90.40352857900004,31.1334043808349,54.940597880197885
243,-87.13082377547283,18.039153293598012,105.54839713708058,-82.18200105223565,30.868503301497825,54.96632109882203,-75.00169174447821,23.64538474234923,54.95708714024638,-74.26015713276757,13.275935661722064,54.96373346199113,-81.51057111247438,5.917165001123304,54.97407050259216,-91.78313711868554,5.148810107158223,54.95969179274176,-99.26295501711984,12.521465550339723,54.96845250296889,-99.94622167484019,22.902286062145766,54.949644772258786,-92.77108933533141,30.15368278999583,54.95189055902314
244,-87.12531510323504,18.03871389878282,105.54197192397633,-83.3456565168822,31.055572051061873,55.04945110980038,-75.29356341847749,24.624281474500496,55.05024392225023,-74.09615783899126,14.305333652348072,55.05314758867531,-80.52083001601859,6.21775483813667,55.06033667116222,-90.83291054206273,5.01066960073331,55.064350328664574,-98.94476392715141,11.47529388725898,55.0653577898646,-100.15178236611186,21.798793159887936,55.058256283707514,-93.7244776329203,29.864527939174458,55.06379592436282
245,-87.13006482047582,18.037497201122473,105.54590657632032,-85.11721915926317,30.520791585067023,54.990432339106874,-76.64223086309225,26.10435158791074,54.98964474025836,-74.6702520647969,15.972958686585208,54.989351946414835,-79.05544558896017,7.595662563016341,54.99994168013452,-89.20053743743571,5.605196660103196,54.99849228424795,-97.55796322130145,9.971212529289014,55.00374588853866,-99.55457456228221,20.04804883913594,54.99093671567477,-95.23334412307715,28.45115641566749,54.97374041892418
246,-87.12942111721806,18.039944188762014,105.55640248055843,-88.18885888338964,30.10305257033396,54.94228620409881,-79.1909751582971,27.53193677203214,54.95427829707012,-75.06224399291094,18.99605175077516,54.92596255202198,-77.55420173886125,10.206702283612275,54.93863678859905,-86.11217667212891,6.006629371437544,54.94515962319243,-94.94995298312787,8.487932307926007,54.967923072130496,-99.17136263397728,17.03712926603558,54.93673177943864,-96.66077141935929,25.87199057734329,54.95404099427811
247,-87.13076467459916,18.04297561232582,105.56585937966155,-89.79233278487251,29.902313682994787,55.04838735189902,-80.58739266144863,28.391881764566886,55.03271790865066,-75.2713898091322,20.676617231025684,55.00105160640877,-76.75229694449393,11.534466733813217,55.01834726760524,-84.42774154886138,6.181484570665868,55.03566903681842,-93.62981178741589,7.672252482234508,55.04448641813034,-98.9727075764958,15.396589875071674,55.06697132032077,-97.47356593136459,24.58689198920731,55.05965238939456
248,-87.12906202582391,18.038284881239445,105.5667696586338,-90.83227720761464,29.2627283055746,55.03922275426109,-81.54271593975771,28.123465365285153,55.036299418051534,-75.88830947461912,21.760775003194798,55.025736326367074,-77.02398567610864,12.47577276830396,55.04233528598206,-83.40788633483649,6.817958866216302,55.04350659282631,-92.71735589277795,7.943322658429958,55.05535570187625,-98.42726155291162,14.396011166289767,55.02476301258572,-97.23608436853834,23.623552882323004,55.05124804960186
249,-87.13288247957675,18.042266593021356,105.5614409883848,-91.83303781171935,27.00664452785255,54.967283632049316,-83.97982248661651,27.46433716978848,54.9695752667636,-78.0054271393142,22.64789695297382,54.9790202219682,-77.69869353807037,14.908583040135557,54.9640079774548,-82.43907321149554,8.99117776805851,54.96395604534939,-90.36600089440022,8.610601092364115,54.96074899649711,-96.19071677664805,13.412741578464525,54.96547169896553,-96.56081439979897,21.261130039667677,54.96615395465308
250,-87.11933854757125,18.04498853190972,105.56059237595511,-92.29826535127494,25.889923005470997,55.0423142642986,-85.17085985469686,27.122120590118108,55.0414779370495,-79.2441237348221,23.2136751319412,55.02912217167384,-78.04865499246255,16.115616499725807,55.0126210537555,-81.9190570337353,10.211226291352247,55.01116823575974,-89.06194484534083,8.955889880243518,54.99047271191513,-95.02441600202927,12.872681385234479,55.02560890816168,-96.18906392584313,19.983676908363954,55.04070475967471
251,-87.12640495787333,18.048051079873392,105.5636562304719,-92.57704465082436,24.783958917313907,55.02176027154923,-86.36766277984576,26.285954970249335,55.02100243345285,-80.4068389249122,23.47382693883011,55.015730786141326,-78.83126184267743,17.252518444862275,55.000317221739714,-81.67552550279791,11.267132428535183,55.01077587430021,-87.97153516000083,9.709010293446614,54.985213858287494,-93.84791496204375,12.609761696318756,55.002036869881074,-95.45956147149987,18.904533409825515,54.989115484585376
252,-87.1245723555899,18.04904339451241,105.56591788563495,-92.69449232161075,22.866325446300866,54.99391801237582,-87.74636305607044,25.246768499097477,55.00030533796772,-82.31623286658724,23.620064374674335,54.984263313457106,-79.90412408734684,18.628898860744822,54.983252622394225,-81.54158855010095,13.17764480323849,54.96107727870253,-86.54317670024422,10.800401260196848,54.97293257630304,-91.94634936797014,12.478155858810045,54.958995165273116,-94.36635168037486,17.466101981576866,54.959449160106075
