sim_time, uav1/rotor_0_joint?0/velocity
246.072, 44.4454
246.076, 44.4293
246.08, 44.4064
246.084, 44.3868
246.088, 44.3701
246.092, 44.3559
246.096, 44.353
246.1, 44.3506
246.104, 44.3486
246.108, 44.3468
246.112, 44.3612
246.116, 44.3717
246.12, 44.3965
246.124, 44.4317
246.128, 44.4573
246.132, 44.4759
246.136, 44.4739
246.14, 44.4629
246.144, 44.4535
246.148, 44.4559
246.152, 44.4577
246.156, 44.4491
246.16, 44.4324
246.164, 44.4183
246.168, 44.4155
246.172, 44.4131
246.176, 44.4018
246.18, 44.3829
246.184, 44.3575
246.188, 44.3266
246.192, 44.3095
246.196, 44.3043
246.2, 44.3131
246.204, 44.3196
246.208, 44.3243
246.212, 44.3277
246.216, 44.3302
246.22, 44.3664
246.224, 44.3927
246.228, 44.3945
246.232, 44.3959
246.236, 44.3969
246.24, 44.3976
246.244, 44.3981
246.248, 44.3985
246.252, 44.3988
246.256, 44.399
246.26, 44.3898
246.264, 44.3924
246.268, 44.3943
246.272, 44.3858
246.276, 44.3786
246.28, 44.3538
246.284, 44.3234
246.288, 44.3068
246.292, 44.2834
246.296, 44.2634
246.3, 44.2464
246.304, 44.2319
246.308, 44.2195
246.312, 44.209
246.316, 44.2268
246.32, 44.2397
246.324, 44.2662
246.328, 44.2855
246.332, 44.3167
246.336, 44.3738
246.34, 44.398
246.344, 44.389
246.348, 44.3919
246.352, 44.4111
246.356, 44.4252
246.36, 44.4214
246.364, 44.4181
246.368, 44.4061
246.372, 44.3773
246.376, 44.3527
246.38, 44.341
246.384, 44.3311
246.388, 44.3134
246.392, 44.289
246.396, 44.2589
246.4, 44.2518
246.404, 44.2579
246.408, 44.2509
246.412, 44.2451
246.416, 44.24
246.42, 44.2358
246.424, 44.2321
246.428, 44.229
246.432, 44.2413
246.436, 44.2502
246.44, 44.2567
246.444, 44.2958
246.448, 44.3242
246.452, 44.3448
246.456, 44.3436
246.46, 44.3333
246.464, 44.3342
246.468, 44.3521
246.472, 44.3651
246.476, 44.3745
246.48, 44.3689
246.484, 44.3773
246.488, 44.3713
246.492, 44.3569
246.496, 44.3353
246.5, 44.317
246.504, 44.3013
246.508, 44.2972
246.512, 44.2938
246.516, 44.2908
246.52, 44.2883
246.524, 44.2862
246.528, 44.2844
246.532, 44.2828
246.536, 44.2976
246.54, 44.3083
246.544, 44.3032
246.548, 44.2896
246.552, 44.2873
246.556, 44.318
246.56, 44.3403
246.564, 44.3565
246.568, 44.3855
246.572, 44.4065
246.576, 44.4055
246.58, 44.3953
246.584, 44.3774
246.588, 44.3714
246.592, 44.3663
246.596, 44.3619
246.6, 44.3722
246.604, 44.3797
246.608, 44.3733
246.612, 44.3679
246.616, 44.3633
246.62, 44.3594
246.624, 44.356
246.628, 44.3532
246.632, 44.3507
246.636, 44.3487
246.64, 44.3469
246.644, 44.3613
246.648, 44.389
246.652, 44.4263
246.656, 44.4877
246.66, 44.5152
246.664, 44.5074
246.668, 44.4914
246.672, 44.4686
246.676, 44.4677
246.68, 44.4669
246.684, 44.4569
246.688, 44.4584
246.692, 44.4595
