sim_time, uav1/rotor_0_joint?0/velocity
118.876, 44.5524
118.88, 44.539
118.884, 44.5523
118.888, 44.5204
118.892, 44.5025
118.896, 44.4965
118.9, 44.5042
118.904, 44.5099
118.908, 44.5312
118.912, 44.667
118.916, 44.8
118.92, 44.9139
118.924, 44.9793
118.928, 44.9771
118.932, 45.0081
118.936, 45.0477
118.94, 45.1969
118.944, 45.2881
118.948, 45.3543
118.952, 45.3431
118.956, 45.3149
118.96, 45.3909
118.964, 45.4461
118.968, 45.4862
118.972, 45.4981
118.976, 45.447
118.98, 45.3757
118.984, 45.2871
118.988, 45.2022
118.992, 45.1207
118.996, 45.0419
119, 45.1411
119.004, 45.2131
119.008, 45.2654
119.012, 45.269
119.016, 45.306
119.02, 45.3501
119.024, 45.3993
119.028, 45.4178
119.032, 45.5689
119.036, 45.6786
119.04, 45.7755
119.044, 45.863
119.048, 45.9094
119.052, 46.0634
119.056, 46.2785
119.06, 46.4003
119.064, 46.9187
119.068, 47.2436
119.072, 47.428
119.076, 47.4587
119.08, 47.4428
119.084, 47.3829
119.088, 47.3915
119.092, 47.3764
119.096, 47.2706
119.1, 47.1062
119.104, 46.9661
119.108, 46.8467
119.112, 46.6985
119.116, 46.5165
119.12, 46.3615
119.124, 46.2015
119.128, 46.0652
119.132, 45.9397
119.136, 45.8328
119.14, 45.751
119.144, 45.6905
119.148, 45.8015
119.152, 45.9681
119.156, 46.1407
119.16, 46.4552
119.164, 46.7352
119.168, 46.9729
119.172, 47.2143
119.176, 47.4068
119.18, 47.6497
119.184, 47.7746
119.188, 47.8136
119.192, 47.7918
119.196, 47.7082
119.2, 47.572
119.204, 47.4744
119.208, 47.3356
119.212, 47.1616
119.216, 46.9484
119.22, 46.7016
119.224, 46.5378
119.228, 46.3704
119.232, 46.2184
119.236, 46.0796
119.24, 46.0077
119.244, 45.9558
119.248, 45.9301
119.252, 45.9175
119.256, 45.9492
119.26, 46.041
119.264, 46.2453
119.268, 46.428
119.272, 46.5607
119.276, 46.657
119.28, 46.8302
119.284, 46.9731
119.288, 47.0597
119.292, 47.0881
119.296, 47.0621
119.3, 47.0307
119.304, 46.9668
119.308, 46.8752
119.312, 46.76
119.316, 46.6247
119.32, 46.5094
119.324, 46.3647
119.328, 46.2136
119.332, 46.0569
119.336, 45.9141
119.34, 45.8017
119.344, 45.6966
119.348, 45.6164
119.352, 45.5572
119.356, 45.5347
119.36, 45.5508
119.364, 45.5797
119.368, 45.6007
119.372, 45.6675
119.376, 45.7504
119.38, 45.845
119.384, 45.9481
119.388, 46.023
119.392, 46.0601
119.396, 46.0699
119.4, 46.077
119.404, 46.0821
119.408, 46.0655
119.412, 46.0235
119.416, 46.0261
119.42, 46.0178
119.424, 45.9828
119.428, 45.9252
119.432, 45.8668
119.436, 45.8078
119.44, 45.7389
119.444, 45.6617
119.448, 45.5773
119.452, 45.4868
119.456, 45.3725
119.46, 45.2473
119.464, 45.1313
119.468, 45.0324
119.472, 44.9481
119.476, 44.8763
119.48, 44.8244
119.484, 44.7802
119.488, 44.7704
119.492, 44.8064
119.496, 44.8842
119.5, 44.9235
119.504, 44.9865
119.508, 45.0494
119.512, 45.1294
119.516, 45.2219
119.52, 45.2891
119.524, 45.269
119.528, 45.2611
119.532, 45.2544
119.536, 45.2394
119.54, 45.1988
119.544, 45.1549
119.548, 45.1082
119.552, 45.0498
119.556, 44.9815
119.56, 44.8862
119.564, 44.7956
119.568, 44.7092
119.572, 44.6262
119.576, 44.5556
119.58, 44.4953
119.584, 44.4254
119.588, 44.3937
119.592, 44.3852
119.596, 44.4063
119.6, 44.396
119.604, 44.4141
119.608, 44.4617
119.612, 44.5134
119.616, 44.5681
119.62, 44.6423
119.624, 44.7305
119.628, 44.8118
119.632, 44.8708
119.636, 44.9136
119.64, 44.9447
119.644, 44.9501
119.648, 44.943
119.652, 44.9183
119.656, 44.8973
119.66, 44.7958
119.664, 44.6629
