,uav1_x,uav1_y,uav1_z,uav2_x,uav2_y,uav2_z,uav3_x,uav3_y,uav3_z,uav4_x,uav4_y,uav4_z,uav5_x,uav5_y,uav5_z,uav6_x,uav6_y,uav6_z,uav7_x,uav7_y,uav7_z,uav8_x,uav8_y,uav8_z,uav9_x,uav9_y,uav9_z
10,-14.379731394013334,-14.365441227502897,17.879028746810157,27.45145996155709,-14.189971740761527,17.630901881760053,27.227154132520283,27.19482841717132,18.499190525145092,-15.272502597196278,28.80786951583134,19.310101279411285,-36.047489891482314,18.677932408635485,12.068798994280051,-38.816329552915825,-8.895070821018685,12.33293314438646,-30.180788049919155,-30.087276978735055,10.089726971423227,-8.832923404756265,-37.958443300046845,12.132394531816935,17.482043645080424,-33.42102273843804,11.18575531067838
11,-15.683185976998168,-15.648394012543624,19.323923509228887,28.983781284870947,-15.417150874182159,19.041601511065103,29.047196511582584,29.02969974434397,20.009935997447425,-16.571383489105294,30.448164108441823,20.796782568342003,-38.7402445339992,19.764485922598947,12.96934486013139,-41.49831176658759,-9.72548551689331,13.251188219190833,-32.4962833535685,-32.39330176570344,10.84658935838632,-9.680612293613734,-40.80490564168621,13.064893134983688,18.611055414681783,-36.12796107788196,12.08099411550307
12,-16.93124265454035,-16.909058362997488,20.78089274469486,30.64398655237529,-16.7510368762435,20.535685976226876,30.863450766878618,30.856409475338765,21.573634117537747,-18.07140976174326,32.303276533688745,22.396492657048466,-41.55676084890039,20.906813260731322,13.846029402994343,-44.31866162782822,-10.595762770916162,14.188980164168063,-34.79631897403158,-34.70595644891937,11.587635918176822,-10.5291054016977,-43.49788131528936,13.981058620626232,19.665269195088825,-38.74715319929826,12.933293213899248
13,-18.268210655572137,-18.246078160547647,22.26319811494311,32.2338549762734,-18.016417736737775,22.03035649284299,32.82581066980361,32.82469229363045,23.18797496400273,-19.512867475956995,34.09823173922183,23.961457404021854,-44.37171087468562,22.063593906650162,14.783576437036572,-47.087632452933065,-11.4575569529272,15.140394788996739,-37.06798999435083,-36.965763434710546,12.328174565308275,-11.366085449936861,-46.25866822345273,14.938263202220272,20.805338593012955,-41.48326176758004,13.84074020685549
14,-19.457813046117796,-19.433216274975653,23.693452286607858,33.75141247593932,-19.23202824392003,23.427710410033555,34.53686760142244,34.53769103639545,24.617316744184468,-20.878632200327967,35.79434154820605,25.459358964205585,-46.93783694873546,23.097801322804813,15.631641447520405,-49.75268354492086,-12.270290197949778,16.035501956974894,-39.23567237744328,-39.14954416276941,13.052843705091052,-12.171014379107062,-48.895120174214796,15.829139094009472,21.794700372700415,-43.97796761799437,14.644868595094646
15,-20.63997703985034,-20.62299462960756,24.985910785059485,35.236190375185465,-20.420428578291208,24.79129128998392,36.2926708558315,36.29916510842291,26.108212142551363,-22.209454256047838,37.490699569590696,26.946068274052216,-49.546845283645375,24.143121107976395,16.465174580062303,-52.39622827803467,-13.089510521116024,16.896187649342725,-41.33560930835535,-41.237914155198396,13.708073218577994,-13.009425104897643,-51.58166721966449,16.740115823023693,22.872647498721225,-46.58488134524713,15.491435576291773
16,-21.867697907312024,-21.84657414989046,26.425073508450215,36.72839347940867,-21.62363885263565,26.201376100476793,38.12573209742026,38.14366233321799,27.704395894581022,-23.605935370906835,39.20607618288182,28.562607157430307,-52.25684867532178,25.233453487999363,17.375414922781626,-55.170938489908046,-13.943415213478017,17.86889294647541,-43.66012608334303,-43.5801285058267,14.49662437446581,-13.815736891534494,-54.27588563423617,17.64549106966937,23.958009267536298,-49.26296758510311,16.419947971476034
17,-23.082341165220765,-23.187144482872835,27.778499462307394,38.34985431764184,-22.955540349148905,27.573033317327514,39.934085512521854,39.91462167955202,29.21584461066809,-24.974750830929683,41.141364516476855,29.83931933871654,-54.91423285223116,26.339314010034666,18.224700959375138,-57.790500499971046,-14.7498852497801,18.729373465807626,-45.81603479194957,-45.743590557892,15.171468610564041,-14.629798910002712,-56.98332695692543,18.5101428714925,24.993735224107084,-51.79601812818963,17.167783136708422
18,-24.378694174848704,-24.356030568436363,29.350800722811712,39.907819275546565,-24.342157347256993,29.11251709862175,41.007218484307174,42.26737815075981,30.114934701736548,-25.069531539834504,44.17132932031542,30.070708164716436,-57.77626894815921,27.48741967214629,19.145308020896717,-60.59408267618555,-15.617992663873022,19.703298815201553,-48.191274333874034,-48.11063622496419,15.95279373407104,-15.476816344586165,-59.77988811904339,19.46996103066403,26.079294208278597,-54.50036613858056,18.057246821782005
19,-25.02375825176431,-23.51723205296837,30.195876162323813,40.991498606238856,-23.78734600393917,30.08225195074815,41.052273390097454,45.284923957608406,30.02460257569379,-25.087041823218815,47.07331633911534,30.01827367623007,-60.39090477976197,28.561893116013305,20.0077949073708,-63.443030017860785,-16.48601671967021,20.650742208288445,-50.33501891657017,-50.26302104330479,16.675834514863425,-16.32368139334126,-62.464663360544904,20.359152951684546,27.172035506820606,-57.13156961829507,18.91938078900682
