sim_time, uav1/rotor_1_joint?0/velocity
326.876, 48.4013
326.88, 48.2275
326.884, 48.0886
326.888, 47.9889
326.892, 47.9317
326.896, 47.9109
326.9, 47.9123
326.904, 47.965
326.908, 48.072
326.912, 47.9747
326.916, 47.9197
326.92, 47.8913
326.924, 47.8764
326.928, 47.8873
326.932, 47.9984
326.936, 48.1479
326.94, 48.3424
326.944, 48.5353
326.948, 48.727
326.952, 48.9005
326.956, 49.0609
326.96, 49.1946
326.964, 49.2917
326.968, 49.345
326.972, 49.3665
326.976, 49.3563
326.98, 49.3291
326.984, 49.2873
326.988, 49.2146
326.992, 49.1062
326.996, 48.9952
327, 48.8729
327.004, 48.75
327.008, 48.701
327.012, 48.6407
327.016, 48.5893
327.02, 48.5455
327.024, 48.4803
327.028, 48.4433
327.032, 48.4211
327.036, 48.2257
327.04, 48.0593
327.044, 47.9175
327.048, 47.8152
327.052, 47.8773
327.056, 47.9567
327.06, 48.0144
327.064, 48.2627
327.068, 48.4774
327.072, 48.7022
327.076, 48.9341
327.08, 49.1197
327.084, 49.2717
327.088, 49.3993
327.092, 49.4747
327.096, 49.4951
327.1, 49.4752
327.104, 49.4304
327.108, 49.6005
327.112, 49.4629
327.116, 49.6929
327.12, 49.7739
327.124, 49.5735
327.128, 49.4028
327.132, 49.1923
327.136, 48.9572
327.14, 48.7198
327.144, 48.471
327.148, 48.2312
327.152, 48.0175
327.156, 47.8354
327.16, 47.6895
327.164, 47.5931
327.168, 47.5573
327.172, 47.604
327.176, 47.7239
327.18, 47.8454
327.184, 48.054
327.188, 48.2915
327.192, 48.5327
327.196, 48.7595
327.2, 48.9242
327.204, 49.0781
327.208, 49.2071
327.212, 49.2664
327.216, 49.3094
327.22, 49.3235
327.224, 49.2918
327.228, 49.2463
327.232, 49.1704
327.236, 49.0685
327.24, 48.9538
327.244, 48.8376
327.248, 48.7385
327.252, 48.6076
327.256, 48.4775
327.26, 48.3574
327.264, 48.1158
327.268, 47.9192
327.272, 47.7517
327.276, 47.6275
327.28, 47.5495
327.284, 47.5984
327.288, 47.6854
327.292, 47.8175
327.296, 48.2573
327.3, 48.6627
327.304, 49.0603
327.308, 49.435
327.312, 49.7759
327.316, 50.0234
327.32, 50.1859
327.324, 50.5791
327.328, 50.813
327.332, 50.8797
327.336, 50.8315
327.34, 50.7161
327.344, 50.1721
327.348, 49.6251
327.352, 49.2983
327.356, 48.9361
327.36, 48.5439
327.364, 48.1448
327.368, 47.7767
327.372, 47.8494
327.376, 47.9709
327.38, 48.2827
327.384, 48.5951
327.388, 48.9424
327.392, 49.3837
327.396, 49.7902
327.4, 50.1713
327.404, 50.4825
327.408, 50.7256
327.412, 50.8162
327.416, 50.7867
327.42, 50.6872
327.424, 50.5189
327.428, 50.2826
327.432, 49.9791
327.436, 49.6369
327.44, 49.2433
327.444, 48.8242
327.448, 48.4022
327.452, 47.9868
327.456, 47.605
327.46, 47.2796
327.464, 47.1138
327.468, 47.0095
327.472, 46.8278
327.476, 46.7288
327.48, 46.7186
327.484, 46.8402
327.488, 47.066
327.492, 47.3504
327.496, 47.5054
327.5, 47.7382
327.504, 47.9761
327.508, 48.2349
327.512, 48.4916
327.516, 48.7123
327.52, 48.8899
327.524, 49.0188
327.528, 48.8186
327.532, 48.6295
327.536, 48.4497
327.54, 48.2594
327.544, 47.8465
327.548, 47.4669
327.552, 47.1156
