sim_time, uav1/rotor_0_joint?0/velocity
327.44, 47.9821
327.444, 48.48
327.448, 48.962
327.452, 49.4151
327.456, 49.7958
327.46, 50.055
327.464, 50.0452
327.468, 49.9904
327.472, 50.093
327.476, 50.0869
327.48, 50.0073
327.484, 49.8652
327.488, 49.6699
327.492, 49.4292
327.496, 49.2426
327.5, 49.0279
327.504, 48.7985
327.508, 48.5566
327.512, 48.3134
327.516, 48.0968
327.52, 47.9123
327.524, 47.7457
327.528, 47.9128
327.532, 48.0685
327.536, 48.2159
327.54, 48.409
327.544, 48.9963
327.548, 49.4917
327.552, 49.8858
327.556, 50.1892
327.56, 50.3923
327.564, 50.3697
327.568, 50.3041
327.572, 50.146
327.576, 49.9277
327.58, 49.6581
327.584, 49.2985
327.588, 48.8991
327.592, 48.4846
327.596, 48.0663
327.6, 47.6635
327.604, 47.2923
327.608, 46.976
327.612, 46.6322
327.616, 46.3857
327.62, 46.2313
327.624, 46.1925
327.628, 46.3034
327.632, 46.5387
327.636, 46.6924
327.64, 47.1651
327.644, 47.6804
327.648, 48.2093
327.652, 48.7138
327.656, 49.149
327.66, 49.4649
327.664, 49.8319
327.668, 50.0813
327.672, 50.0769
327.676, 50.0267
327.68, 50.0117
327.684, 49.9154
327.688, 49.7405
327.692, 49.5543
327.696, 49.3214
327.7, 49.0579
327.704, 48.787
327.708, 48.5468
327.712, 48.305
327.716, 48.0711
327.72, 47.8625
327.724, 47.6754
327.728, 47.5532
327.732, 47.4676
327.736, 47.4039
327.74, 47.3774
327.744, 47.4218
327.748, 47.5399
327.752, 47.6945
327.756, 47.8584
327.76, 48.0462
327.764, 48.2169
327.768, 48.3753
327.772, 48.5247
327.776, 48.6676
327.78, 48.7714
327.784, 48.8124
327.788, 48.8249
327.792, 48.8112
327.796, 48.7624
327.8, 48.693
327.804, 48.606
327.808, 48.504
327.812, 48.3892
327.816, 48.2729
327.82, 48.1644
327.824, 48.0627
327.828, 47.976
327.832, 47.9022
327.836, 47.8393
327.84, 47.8042
327.844, 47.7836
327.848, 47.7011
327.852, 47.6493
327.856, 47.6145
327.86, 47.7831
327.864, 47.9399
327.868, 48.1226
