,uav1_x,uav1_y,uav1_z,uav2_x,uav2_y,uav2_z,uav3_x,uav3_y,uav3_z,uav4_x,uav4_y,uav4_z,uav5_x,uav5_y,uav5_z,uav6_x,uav6_y,uav6_z,uav7_x,uav7_y,uav7_z,uav8_x,uav8_y,uav8_z,uav9_x,uav9_y,uav9_z
11,-3.828496161964306,-3.9631030110454133,15.570736942990441,27.085278981397014,-3.003138591017152,15.031934227585214,21.75859506960151,21.9581419847222,14.521110111812073,-1.4349656156355441,28.444763657673853,14.187620211951144,-20.62501845528251,19.50573847249396,14.211007635919353,-27.668739939491427,-0.8307105285160632,13.592018392867523,-18.818348095368435,-18.746195176401965,13.348734696088231,-0.5703760334283995,-26.855510724838933,12.687136924788813,17.605481534953793,-18.087141865449667,12.66105042961298
12,-1.628636930008921,-1.719648123558635,17.723627759510897,22.691779838913245,-2.4911207433960123,17.269317787794435,18.8512788027205,19.06275307620519,16.57111036775571,-1.3293172786897924,24.244943808965758,16.35818927060051,-17.655383969972068,16.27195626045577,16.366709989910746,-23.372051727863628,-0.8708386568058277,15.787315618586831,-15.687689420686104,-15.645828004610111,15.571499746214123,-0.7180364642040411,-22.673088561613387,14.809659401613414,14.085194685092347,-15.022262304679348,15.053966434872398
13,-1.034150939265573,-0.8974006970699147,19.830307519308338,18.332213139495604,-2.023743172231392,19.468265881703694,15.883918885401785,16.122045205482085,18.637959894276563,-1.2828384142923586,19.926257492257214,18.493402359268536,-14.879840173342314,13.262656326146429,18.450889953766133,-19.117144512017962,-0.9876465562543515,17.901533225114527,-12.583140344658377,-12.549900519206169,17.778388843828722,-0.8589977332093368,-18.424430541821714,16.9632838253107,10.836528137721801,-12.261190257069337,17.293941469830713
14,-1.0648519195091877,-0.9872782654029642,22.09348434805929,13.933527083669949,-1.5849792706654733,21.734730652879804,12.829923252776856,12.997862417536634,20.885539306271838,-1.2429332034974343,15.59848263299953,20.725982574299938,-11.987216100940762,10.10272986457938,20.623018698681676,-14.702977274264782,-1.0647694575274929,20.168013569215606,-9.434853022433273,-9.403756124101948,20.037023011666463,-1.0263641720567207,-14.065132554787258,19.234735543355676,7.404007782702332,-9.359547870833936,19.527993368125713
15,-1.1446138927256817,-1.0771209481369246,24.18686255846183,10.302246186225135,-1.1578879373908102,23.874440944452623,9.855233704922448,9.976716938857043,22.989274079200392,-1.1685079034047448,11.56866028495712,22.801476377792994,-9.25588722328484,7.1064791770736,22.62981593439196,-11.776682034912673,-1.1217508833962682,22.313576856734745,-8.113957591745839,-8.077279796313327,22.226728117121862,-1.120706155682428,-11.53904435084502,21.268797266551744,5.8494078112982475,-8.083044564135857,21.698058537920534
16,-1.1269246695587523,-1.0716255664146774,26.30308942271349,8.612565656869974,-1.0800738793949547,26.15899785558675,6.880283801329937,6.960094412666771,25.188574632043075,-1.1518140684104257,9.137441646942392,25.002482964680837,-8.146601319208125,5.830558265383931,25.010609688668687,-10.870649297627313,-1.1257021297418843,24.482320977443482,-8.190266828560134,-8.154339926095735,24.558741644502767,-1.1339940362703462,-10.84763495682973,23.48346945470979,5.963289273925075,-8.087156356714448,23.92592759816503
17,-1.1328352062784155,-1.066652809127147,28.320194339127216,8.822035870725749,-1.0518587888190976,28.193009408983997,5.795465239876604,5.877222253944031,27.37838898960439,-1.1424942492784536,8.782950366170434,27.14206013380149,-8.148058450711448,5.947931729315615,27.216944263459435,-11.063411899829104,-1.1125233496833484,26.617377538321993,-8.236483876387933,-8.159740734627302,26.667090269213983,-1.1388961946724936,-11.013253744244194,25.663258285083934,5.908065540070819,-8.172866052683482,26.07989932601919
18,-1.1296031324379825,-1.0601310031975646,29.685646300631134,8.835854715396124,-1.0664597614687432,29.57437171380209,5.8160765202188,5.892805264921351,29.160058757999384,-1.1339476337594534,8.843584944933054,28.944859699314602,-8.23711107089156,6.0227100104669375,28.99198886556271,-11.173658753750779,-1.0838336224560492,28.63975633141953,-8.198296251339267,-8.14608723936999,28.554365569049587,-1.1432441788225502,-11.124366204398353,27.687387190295258,5.912414372453765,-8.145254257011759,28.03768104911718
19,-1.1230947423630695,-1.0659067009095058,30.112948982278425,8.859239519839512,-1.0720167037540054,30.09886544325241,5.93950235477963,5.999066550512479,30.100959885277696,-1.1242262359539814,8.926904201876772,30.065297880164092,-8.200833211574254,6.01136818490497,30.054262353845797,-11.12355950240783,-1.0743456556290967,30.025259083304565,-8.208579861236496,-8.145925035611507,29.993745796110105,-1.141607812447587,-11.084606845920824,29.817944825154118,5.920014962742945,-8.148189295675644,29.87855407054064
20,-1.1066643180677096,-1.0446968361051339,30.102746921315447,8.865853300728814,-1.066071772473414,30.087439367057247,5.932737459200607,5.996081213655657,30.107919267554767,-1.119392176567147,8.927385736051683,30.09430278836692,-8.19613549209083,6.007030125454791,30.081314033525548,-11.126328791194098,-1.072826179972361,30.074455742440662,-8.19943880934926,-8.135839624655208,30.055274132036903,-1.1443112136570486,-11.078305752140182,29.970789033329147,5.922156694927225,-8.14710660304409,29.991877793832156
