sim_time, uav1/rotor_0_joint?0/velocity
159.356, 45.837
159.36, 46.0453
159.364, 46.1964
159.368, 46.3062
159.372, 46.3171
159.376, 46.3028
159.38, 46.2627
159.384, 46.2007
159.388, 46.12
159.392, 46.0327
159.396, 45.9212
159.4, 45.7983
159.404, 45.6843
159.408, 45.5872
159.412, 45.4951
159.416, 45.4167
159.42, 45.3684
159.424, 45.3551
159.428, 45.3856
159.432, 45.4766
159.436, 45.6115
159.44, 45.7782
159.444, 45.9853
159.448, 46.1873
159.452, 46.334
159.456, 46.5093
159.46, 46.6538
159.464, 46.7415
159.468, 46.7708
159.472, 46.7637
159.476, 46.7483
159.48, 46.7167
159.484, 46.6618
159.488, 46.5687
159.492, 46.4615
159.496, 46.3516
159.5, 46.2208
159.504, 46.0908
159.508, 45.9708
159.512, 45.8684
159.516, 45.7812
159.52, 45.7347
159.524, 45.723
159.528, 45.7388
159.532, 45.8019
159.536, 45.9165
159.54, 46.1202
159.544, 46.3368
159.548, 46.5802
159.552, 46.8085
159.556, 46.9915
159.56, 47.1415
159.564, 47.2333
159.568, 47.2827
159.572, 47.2842
159.576, 47.2662
159.58, 47.2508
159.584, 47.182
159.588, 47.0956
159.592, 46.9848
159.596, 46.8439
159.6, 46.7054
159.604, 46.5408
159.608, 46.41
159.612, 46.2984
159.616, 46.2126
159.62, 46.1488
159.624, 46.1408
159.628, 46.1626
159.632, 46.2301
159.636, 46.365
159.64, 46.5834
159.644, 46.7765
159.648, 46.9682
159.652, 47.1763
159.656, 47.379
159.66, 47.5433
159.664, 47.6627
159.668, 47.7322
159.672, 47.7482
159.676, 47.7266
159.68, 47.6711
159.684, 47.6238
159.688, 47.5092
159.692, 47.3744
159.696, 47.2224
159.7, 47.065
159.704, 46.9309
159.708, 46.7981
159.712, 46.6663
159.716, 46.554
159.72, 46.4676
159.724, 46.4033
159.728, 46.367
159.732, 46.3785
159.736, 46.4557
159.74, 46.6149
159.744, 46.7821
159.748, 46.9724
159.752, 47.1622
159.756, 47.3344
159.76, 47.4938
159.764, 47.6268
159.768, 47.7405
159.772, 47.8059
159.776, 47.7944
159.78, 47.7474
159.784, 47.6981
159.788, 47.6282
159.792, 47.5315
159.796, 47.4028
159.8, 47.2652
159.804, 47.1201
159.808, 46.9872
159.812, 46.8553
159.816, 46.7244
159.82, 46.6035
159.824, 46.5191
159.828, 46.475
159.832, 46.5086
159.836, 46.5846
159.84, 46.6741
159.844, 46.7908
159.848, 46.9271
159.852, 47.0949
159.856, 47.2167
159.86, 47.374
159.864, 47.5054
159.868, 47.6008
159.872, 47.6701
159.876, 47.686
