sim_time, uav1/rotor_1_joint?0/velocity
158.988, 44.4332
158.992, 44.4411
158.996, 44.4641
159, 44.4638
159.004, 44.4636
159.008, 44.4448
159.012, 44.4288
159.016, 44.4152
159.02, 44.4036
159.024, 44.3937
159.028, 44.3759
159.032, 44.3608
159.036, 44.3573
159.04, 44.3688
159.044, 44.3641
159.048, 44.3414
159.052, 44.3222
159.056, 44.315
159.06, 44.3089
159.064, 44.2945
159.068, 44.2821
159.072, 44.2716
159.076, 44.2626
159.08, 44.255
159.084, 44.2601
159.088, 44.2811
159.092, 44.28
159.096, 44.2698
159.1, 44.2611
159.104, 44.2537
159.108, 44.2473
159.112, 44.2546
159.116, 44.2481
159.12, 44.2426
159.124, 44.2286
159.128, 44.2167
159.132, 44.2066
159.136, 44.1979
159.14, 44.1905
159.144, 44.2133
159.148, 44.2299
159.152, 44.2271
159.156, 44.2247
159.16, 44.2226
159.164, 44.2209
159.168, 44.2354
159.172, 44.2317
159.176, 44.2194
159.18, 44.2088
159.184, 44.1998
159.188, 44.1921
159.192, 44.1855
159.196, 44.1707
159.2, 44.1209
159.204, 44.0784
159.208, 44.0516
159.212, 43.9265
159.216, 43.8293
159.22, 43.7557
159.224, 43.6931
159.228, 43.6582
159.232, 43.647
159.236, 43.6638
159.24, 43.7276
159.244, 43.6504
159.248, 43.6126
159.252, 43.6216
159.256, 43.6282
159.26, 43.6846
159.264, 43.7771
159.268, 44.0335
159.272, 44.2542
159.276, 44.5519
159.28, 44.837
159.284, 45.0784
159.288, 45.4084
159.292, 45.6825
159.296, 46.0019
159.3, 46.2166
159.304, 46.3381
159.308, 46.3575
159.312, 46.3373
159.316, 46.3397
159.32, 46.4962
159.324, 46.4926
159.328, 46.4802
159.332, 46.4231
159.336, 46.3189
159.34, 46.2022
159.344, 46.0656
159.348, 45.9492
159.352, 45.8315
159.356, 45.6941
159.36, 45.5584
159.364, 45.4427
159.368, 45.3534
159.372, 45.3237
159.376, 45.3077
159.38, 45.3512
159.384, 45.4688
159.388, 45.6058
159.392, 45.8085
159.396, 46.0245
159.4, 46.2157
159.404, 46.3718
159.408, 46.5024
159.412, 46.6144
159.416, 46.6957
159.42, 46.7891
159.424, 46.8053
159.428, 46.7745
159.432, 46.7111
159.436, 46.6385
159.44, 46.5303
159.444, 46.4009
159.448, 46.2628
159.452, 46.1452
159.456, 45.9985
159.46, 45.8828
159.464, 45.8027
159.468, 45.7437
159.472, 45.7121
159.476, 45.6943
159.48, 45.7008
159.484, 45.7743
159.488, 45.948
159.492, 46.143
159.496, 46.3534
159.5, 46.5406
159.504, 46.711
159.508, 46.8519
159.512, 46.9714
159.516, 47.0409
159.52, 47.057
159.524, 47.0447
159.528, 47.0157
159.532, 46.9631
159.536, 46.8811
159.54, 46.7835
159.544, 46.6631
159.548, 46.5327
159.552, 46.4123
159.556, 46.2911
159.56, 46.1879
159.564, 46.0998
159.568, 46.0341
159.572, 45.9967
159.576, 46.0063
159.58, 46.0134
159.584, 46.1561
159.588, 46.2941
159.592, 46.4631
159.596, 46.6375
159.6, 46.8157
159.604, 46.9623
159.608, 47.1547
159.612, 47.2945
159.616, 47.396
159.62, 47.4524
159.624, 47.4762
159.628, 47.467
