sim_time, uav1/rotor_3_joint?0/velocity
207.772, -45.2406
207.776, -45.1999
207.78, -45.1466
207.784, -45.1105
207.788, -45.0518
207.792, -44.9833
207.796, -44.9156
207.8, -44.8394
207.804, -44.793
207.808, -44.7442
207.812, -44.6933
207.816, -44.6592
207.82, -44.6208
207.824, -44.616
207.828, -44.6257
207.832, -44.6498
207.836, -44.7018
207.84, -44.7395
207.844, -44.7841
207.848, -44.8337
207.852, -44.8869
207.856, -44.9427
207.86, -44.9661
207.864, -44.9659
207.868, -44.9658
207.872, -44.9657
207.876, -44.9828
207.88, -44.9951
207.884, -44.9814
207.888, -44.9605
207.892, -44.9333
207.896, -44.9194
207.9, -44.8891
207.904, -44.8539
207.908, -44.8146
207.912, -44.7812
207.916, -44.7341
207.92, -44.6847
207.924, -44.6519
207.928, -44.6332
207.932, -44.6173
207.936, -44.6037
207.94, -44.6014
207.944, -44.5995
207.948, -44.6308
207.952, -44.6708
207.956, -44.6998
207.96, -44.7209
207.964, -44.7198
207.968, -44.719
207.972, -44.7182
207.976, -44.7686
207.98, -44.8052
207.984, -44.8146
207.988, -44.7997
207.992, -44.7963
207.996, -44.7934
208, -44.7909
208.004, -44.7796
208.008, -44.7513
208.012, -44.7179
208.016, -44.6894
208.02, -44.6652
208.024, -44.6445
208.028, -44.6269
208.032, -44.6026
208.036, -44.5912
208.04, -44.5815
208.044, -44.5732
208.048, -44.5773
208.052, -44.5975
208.056, -44.6294
208.06, -44.6525
208.064, -44.6523
208.068, -44.6521
208.072, -44.6519
208.076, -44.6518
208.08, -44.6517
208.084, -44.6859
208.088, -44.7107
208.092, -44.7288
208.096, -44.7419
208.1, -44.7514
208.104, -44.7458
208.108, -44.7225
208.112, -44.7026
208.116, -44.6857
208.12, -44.6713
208.124, -44.6497
208.128, -44.6313
208.132, -44.6156
208.136, -44.5837
208.14, -44.5471
208.144, -44.5067
208.148, -44.4444
208.152, -44.3171
208.156, -44.2178
208.16, -44.1333
208.164, -44.0705
208.168, -43.9242
208.172, -43.8088
208.176, -43.729
208.18, -43.4753
208.184, -43.2777
208.188, -43.1372
208.192, -43.0638
208.196, -43.0477
208.2, -42.9225
208.204, -42.8809
208.208, -42.9356
208.212, -42.8735
208.216, -42.8958
208.22, -42.8303
208.224, -42.8472
208.228, -42.9799
208.232, -43.0418
208.236, -43.1899
208.24, -43.4007
208.244, -43.5022
208.248, -43.679
208.252, -43.6871
208.256, -43.7789
208.26, -43.7592
208.264, -43.7624
208.268, -43.782
208.272, -43.7962
208.276, -43.746
208.28, -43.7125
208.284, -43.6933
208.288, -43.6973
208.292, -43.7347
208.296, -43.9681
208.3, -44.1721
208.304, -44.3546
208.308, -44.4872
208.312, -44.721
208.316, -44.9596
208.32, -45.1501
208.324, -45.2197
208.328, -45.2191
208.332, -45.2
208.336, -45.1465
208.34, -45.1482
208.344, -45.1024
208.348, -45.0634
208.352, -44.8909
208.356, -44.8367
208.36, -44.7627
208.364, -44.6718
208.368, -44.5665
208.372, -44.4489
208.376, -44.4697
208.38, -44.4685
208.384, -44.4676
208.388, -44.6036
208.392, -44.7024
208.396, -44.7913
208.4, -44.8559
208.404, -44.9544
208.408, -45.0259
208.412, -45.0606
208.416, -45.0464
208.42, -45.0065
208.424, -44.9538
208.428, -44.9368
208.432, -44.8759
208.436, -44.7869
208.44, -44.6831
208.444, -44.5854
208.448, -44.4928
208.452, -44.3954
208.456, -44.2938
208.46, -44.198
208.464, -44.2359
208.468, -44.2807
208.472, -44.3647
208.476, -44.443
208.48, -44.6718
208.484, -44.8552
208.488, -45.0743
208.492, -45.6634
208.496, -46.2459
208.5, -46.6689
208.504, -46.9933
208.508, -47.1944
208.512, -47.2717
208.516, -47.4482
208.52, -47.4245
208.524, -47.2837
208.528, -47.0615
208.532, -46.7794
208.536, -46.4275
208.54, -46.0255
208.544, -45.6643
208.548, -45.273
208.552, -44.8746
208.556, -44.498
208.56, -44.307
208.564, -44.1814
208.568, -44.093
208.572, -44.0548
208.576, -44.132
208.58, -44.4461
208.584, -44.7946
208.588, -45.1508
208.592, -45.5298
208.596, -46.0114
208.6, -46.4127
208.604, -46.7041
208.608, -46.8985
208.612, -47.0225
208.616, -47.0437
208.62, -46.9778
208.624, -46.8937
208.628, -46.7385
208.632, -46.5134
208.636, -46.2381
208.64, -46.0963
208.644, -45.8918
208.648, -45.6527
208.652, -45.3931
208.656, -45.2463
208.66, -45.1025
208.664, -44.9801
208.668, -44.9593
208.672, -44.9416
208.676, -45.0684
208.68, -45.2981
208.684, -45.5165
208.688, -45.7095
208.692, -45.8496
208.696, -46.0029
208.7, -46.2003
208.704, -46.2748
208.708, -46.2668
208.712, -46.2322
208.716, -46.2306
208.72, -46.192
208.724, -46.1592
208.728, -46.0847
208.732, -45.9749
208.736, -45.8256
208.74, -45.6891
208.744, -45.5264
208.748, -45.3598
208.752, -45.1901
208.756, -45.0268
208.76, -44.8784
208.764, -44.7891
208.768, -44.713
208.772, -44.6668
208.776, -44.6181
208.78, -44.5951
208.784, -44.6621
208.788, -44.7623
208.792, -44.8867
208.796, -45.0286
208.8, -45.166
208.804, -45.3174
208.808, -45.4101
208.812, -45.4946
208.816, -45.556
208.82, -45.6005
208.824, -45.6845
208.828, -45.7283
208.832, -45.7083
208.836, -45.6727
208.84, -45.5681
208.844, -45.4511
208.848, -45.3421
208.852, -45.2306
208.856, -45.0707
208.86, -44.9251
208.864, -44.8289
208.868, -44.7562
208.872, -44.7035
208.876, -44.6493
208.88, -44.6217
208.884, -44.647
208.888, -44.8029
208.892, -44.9677
208.896, -45.139
208.9, -45.1133
208.904, -45.1587
208.908, -45.226
208.912, -45.1874
208.916, -45.1638
208.92, -45.1437
208.924, -45.1173
208.928, -45.1133
208.932, -45.0357
208.936, -44.9695
208.94, -44.9131
208.944, -44.8743
208.948, -44.8506
208.952, -44.7839
208.956, -44.7457
208.96, -44.7409
208.964, -44.7369
208.968, -44.8337
208.972, -44.7788
208.976, -44.7692
208.98, -44.8056
208.984, -44.8664
208.988, -44.9277
208.992, -45.0067
208.996, -44.9726
209, -45.0049
209.004, -45.0455
209.008, -45.075
209.012, -45.1307
209.016, -45.2057
209.02, -45.17
209.024, -45.149
209.028, -45.1403
209.032, -45.0307
209.036, -44.9374
209.04, -44.8671
209.044, -44.8073
209.048, -44.7748
209.052, -44.7564
209.056, -44.6758
209.06, -44.6256
209.064, -44.6014
209.068, -44.5994
209.072, -44.6478
209.076, -44.6111
209.08, -44.6219
209.084, -44.6168
209.088, -44.6776
209.092, -44.7734
209.096, -44.8945
209.1, -44.9653
209.104, -45.051
209.108, -45.0382
209.112, -45.0273
209.116, -45.0617
209.12, -45.0866
209.124, -45.0593
209.128, -44.9709
209.132, -44.8957
209.136, -44.8316
209.14, -44.7769
209.144, -44.6746
209.148, -44.5968
209.152, -44.549
209.156, -44.5268
209.16, -44.5172
209.164, -44.509
209.168, -44.5305
209.172, -44.5297
209.176, -44.5799
209.18, -44.5346
209.184, -44.5238
209.188, -44.5054
209.192, -44.5279
209.196, -44.5442
209.2, -44.5904
209.204, -44.6068
209.208, -44.6531
209.212, -44.7039
209.216, -44.7236
209.22, -44.7723
209.224, -44.7904
209.228, -44.838
209.232, -44.8898
209.236, -44.8822
209.24, -44.8665
209.244, -44.8345
209.248, -44.8073
209.252, -44.7748
209.256, -44.7471
209.26, -44.6956
209.264, -44.6239
209.268, -44.5628
209.272, -44.52
209.276, -44.4557
209.28, -44.4101
209.284, -44.3806
209.288, -44.3555
209.292, -44.3433
209.296, -44.3758
209.3, -44.3699
209.304, -44.3779
209.308, -44.4009
209.312, -44.4006
209.316, -44.4517
209.32, -44.5405
209.324, -44.6049
209.328, -44.6173
209.332, -44.6263
209.336, -44.6206
209.34, -44.6287
209.344, -44.6346
209.348, -44.5997
209.352, -44.5793
209.356, -44.5815
209.36, -44.5831
209.364, -44.5745
209.368, -44.5578
209.372, -44.5251
209.376, -44.4971
209.38, -44.4826
209.384, -44.4796
209.388, -44.4677
209.392, -44.4482
209.396, -44.441
209.4, -44.4348
209.404, -44.4422
209.408, -44.4476
209.412, -44.4218
209.416, -44.3999
209.42, -44.3905
209.424, -44.3825
209.428, -44.3756
209.432, -44.3605
209.436, -44.3883
209.44, -44.4256
209.444, -44.4528
209.448, -44.4897
209.452, -44.5165
209.456, -44.5359
209.46, -44.5673
209.464, -44.59
209.468, -44.6066
209.472, -44.6186
209.476, -44.614
209.48, -44.6008
209.484, -44.5803
209.488, -44.5721
209.492, -44.5559
209.496, -44.5327
209.5, -44.5037
209.504, -44.479
209.508, -44.4579
209.512, -44.4492
209.516, -44.47
209.52, -44.4595
209.524, -44.4506
209.528, -44.443
209.532, -44.4366
209.536, -44.4436
209.54, -44.4487
209.544, -44.4523
209.548, -44.5582
209.552, -44.6523
209.556, -44.7378
209.56, -44.7999
209.564, -44.845
209.568, -44.8778
209.572, -44.8843
209.576, -44.9579
209.58, -44.9769
209.584, -44.9566
209.588, -44.9206
209.592, -44.8714
209.596, -44.8109
209.6, -44.7408
209.604, -44.6718
209.608, -44.5851
209.612, -44.4927
209.616, -44.3954
209.62, -44.3403
209.624, -44.2933
209.628, -44.2905
209.632, -44.3203
209.636, -44.3764
209.64, -44.5376
209.644, -44.6718
209.648, -44.8552
209.652, -45.0229
209.656, -45.1618
209.66, -45.3142
209.664, -45.4422
209.668, -45.5007
209.672, -45.4957
209.676, -45.4637
209.68, -45.4271
209.684, -45.3588
209.688, -45.2541
209.692, -45.1278
209.696, -45.0016
209.7, -44.9126
209.704, -44.8275
209.708, -44.7271
209.712, -44.623
209.716, -44.5622
209.72, -44.5011
209.724, -44.4582
209.728, -44.431
209.732, -44.4171
209.736, -44.4053
209.74, -44.5242
209.744, -44.6621
209.748, -44.7967
209.752, -44.9116
209.756, -45.0638
209.76, -45.1744
209.764, -45.2547
209.768, -45.2958
209.772, -45.3084
209.776, -45.3348
209.78, -45.3173
209.784, -45.2931
209.788, -45.2539
209.792, -45.2019
209.796, -45.1298
209.8, -45.0497
209.804, -44.9444
209.808, -44.836
209.812, -44.7251
209.816, -44.6306
209.82, -44.5501
209.824, -44.4815
209.828, -44.4137
209.832, -44.3931
209.836, -44.3848
209.84, -44.389
209.844, -44.4436
209.848, -44.5004
209.852, -44.5761
209.856, -44.6826
209.86, -44.8116
209.864, -44.9224
209.868, -45.0029
209.872, -45.0614
209.876, -45.1038
209.88, -45.1174
209.884, -45.1135
209.888, -45.0915
209.892, -45.0636
209.896, -45.0119
209.9, -44.9307
209.904, -44.8429
209.908, -44.7495
209.912, -44.6514
209.916, -44.5492
209.92, -44.4529
209.924, -44.3708
209.928, -44.3008
209.932, -44.2969
209.936, -44.2935
209.94, -44.3398
209.944, -44.3735
209.948, -44.4667
209.952, -44.586
209.956, -44.6898
209.96, -44.8168
209.964, -44.9433
209.968, -45.0525
209.972, -45.1489
209.976, -45.1846
209.98, -45.18
209.984, -45.1668
209.988, -45.1555
209.992, -45.0995
209.996, -45.0424
210, -44.966
210.004, -44.873
210.008, -44.7659
210.012, -44.6746
210.016, -44.5783
210.02, -44.4869
210.024, -44.4276
210.028, -44.3678
210.032, -44.3168
210.036, -44.2826
210.04, -44.2721
210.044, -44.2726
210.048, -44.3075
210.052, -44.3327
210.056, -44.4371
210.06, -44.53
210.064, -44.6319
210.068, -44.7059
210.072, -44.8113
210.076, -44.8877
210.08, -44.9089
210.084, -44.9242
210.088, -44.9353
210.092, -44.9118
210.096, -44.8732
210.1, -44.8311
210.104, -44.7858
210.108, -44.7287
210.112, -44.6615
210.116, -44.6042
210.12, -44.5368
210.124, -44.4608
210.128, -44.3868
210.132, -44.3237
210.136, -44.2699
210.14, -44.224
210.144, -44.1943
210.148, -44.1782
210.152, -44.1872
210.156, -44.0608
210.16, -43.9716
210.164, -43.9049
210.168, -43.7366
210.172, -43.6025
210.176, -43.4882
210.18, -43.2144
210.184, -43.0183
210.188, -42.879
210.192, -42.6303
210.196, -42.4648
210.2, -42.3795
210.204, -42.2603
210.208, -42.233
210.212, -42.3448
210.216, -42.5807
210.22, -42.5432
210.224, -42.5528
210.228, -42.7317
210.232, -43.0336
210.236, -43.2529
210.24, -43.4809
210.244, -43.6292
210.248, -43.8573
210.252, -44.0229
210.256, -44.212
210.26, -44.4008
210.264, -44.5036
210.268, -44.5782
210.272, -44.6324
210.276, -44.6717
210.28, -44.5386
210.284, -44.4158
210.288, -44.2926
210.292, -44.1784
210.296, -44.0625
210.3, -43.9545
210.304, -43.8159
210.308, -43.6979
210.312, -43.6252
210.316, -43.4796
210.32, -43.3742
210.324, -43.3215
210.328, -43.3138
210.332, -43.6282
210.336, -43.9426
210.34, -44.2741
210.344, -44.5149
210.348, -44.9132
210.352, -45.6325
210.356, -46.2064
210.36, -46.7264
210.364, -47.104
210.368, -47.3266
210.372, -47.3851
210.376, -47.4275
210.38, -47.4069
210.384, -47.2873
210.388, -47.0739
210.392, -46.7714
210.396, -46.4022
210.4, -46.1619
210.404, -45.8642
210.408, -45.5363
210.412, -45.1918
210.416, -44.8705
210.42, -44.643
210.424, -44.4399
210.428, -44.3318
210.432, -44.2676
