sim_time, uav1/rotor_0_joint?0/velocity
209.64, 44.5479
209.644, 44.4423
209.648, 44.306
209.652, 44.1712
209.656, 44.0378
209.66, 43.8962
209.664, 43.7849
209.668, 43.7086
209.672, 43.6622
209.676, 43.6412
209.68, 43.6047
209.684, 43.6015
209.688, 43.6823
209.692, 43.8443
209.696, 44.0134
209.7, 44.0847
209.704, 44.1192
209.708, 44.1959
209.712, 44.286
209.716, 44.3342
209.72, 44.3692
209.724, 44.3774
209.728, 44.3833
209.732, 44.3877
209.736, 44.3908
209.74, 44.3363
209.744, 44.2713
209.748, 44.1881
209.752, 44.1078
209.756, 44.0023
209.76, 43.9031
209.764, 43.8093
209.768, 43.748
209.772, 43.7142
209.776, 43.6669
209.78, 43.6359
209.784, 43.6095
209.788, 43.6055
209.792, 43.6021
209.796, 43.6484
209.8, 43.7164
209.804, 43.8173
209.808, 43.8906
209.812, 43.9783
209.816, 44.0591
209.82, 44.1178
209.824, 44.1604
209.828, 44.1914
209.832, 44.1849
209.836, 44.1795
209.84, 44.1655
209.844, 44.1443
209.848, 44.117
209.852, 44.0659
209.856, 44.013
209.86, 43.9494
209.864, 43.8859
209.868, 43.841
209.872, 43.8121
209.876, 43.7875
209.88, 43.7665
209.884, 43.7486
209.888, 43.7548
209.892, 43.7764
209.896, 43.8266
209.9, 43.8802
209.904, 43.9363
209.908, 43.9942
209.912, 44.0535
209.916, 44.131
209.92, 44.2044
209.924, 44.2749
209.928, 44.2917
209.932, 44.2705
209.936, 44.2617
209.94, 44.2449
209.944, 44.2305
209.948, 44.209
209.952, 44.1629
209.956, 44.1049
209.96, 44.037
209.964, 43.9792
209.968, 43.9391
209.972, 43.905
209.976, 43.8759
209.98, 43.8604
209.984, 43.8472
209.988, 43.836
209.992, 43.8698
209.996, 43.9116
210, 43.9764
210.004, 44.0406
210.008, 44.1044
210.012, 44.1507
210.016, 44.2188
210.02, 44.2854
210.024, 44.3166
210.028, 44.3392
210.032, 44.3728
210.036, 44.3973
210.04, 44.3883
210.044, 44.3621
210.048, 44.3211
210.052, 44.2863
210.056, 44.2473
210.06, 44.2047
210.064, 44.1592
210.068, 44.1204
210.072, 44.0874
210.076, 44.0592
210.08, 44.0445
210.084, 44.032
210.088, 44.0213
210.092, 44.0388
210.096, 44.0688
210.1, 44.1421
210.104, 44.2126
210.108, 44.2466
210.112, 44.2712
210.116, 44.2891
210.12, 44.3365
210.124, 44.4053
210.128, 44.4725
210.132, 44.5041
210.136, 44.527
210.14, 44.5267
210.144, 44.5172
210.148, 44.5091
210.152, 44.5022
210.156, 44.5085
210.16, 44.5016
210.164, 44.4772
210.168, 44.4379
210.172, 44.4043
210.176, 44.385
210.18, 44.3779
210.184, 44.3531
210.188, 44.3228
210.192, 44.3155
210.196, 44.3385
210.2, 44.3723
210.204, 44.4141
210.208, 44.4617
210.212, 44.4962
210.216, 44.5557
210.22, 44.6505
210.224, 44.7193
210.228, 44.7521
210.232, 44.7759
210.236, 44.7932
210.24, 44.9949
210.244, 45.2275
210.248, 45.3619
210.252, 45.6659
210.256, 45.8867
210.26, 46.0298
210.264, 46.2541
210.268, 46.3655
210.272, 46.3627
210.276, 46.3232
210.28, 46.4843
210.284, 46.4982
210.288, 46.4294
210.292, 46.4171
210.296, 46.3324
210.3, 46.2044
210.304, 46.1233
210.308, 46.0541
210.312, 45.8652
210.316, 45.9626
210.32, 45.945
210.324, 45.8836
210.328, 45.7849
210.332, 45.6543
210.336, 45.5059
210.34, 45.3423
210.344, 45.2029
210.348, 45.0098
210.352, 44.7802
210.356, 44.566
210.36, 44.3835
210.364, 44.2001
210.368, 44.0438
210.372, 43.9292
210.376, 43.8316
210.38, 43.7484
210.384, 43.7147
210.388, 43.7138
210.392, 43.7811
210.396, 43.8988
210.4, 43.967
210.404, 44.1025
210.408, 44.2698
